package,class,class_description
org.omg.CORBA,org.omg.CORBA.WStringSeqHelper,An array of WStrings
org.omg.CORBA,org.omg.CORBA.WStringSeqHolder,An array of WStrings
org.omg.CORBA,org.omg.CORBA.WStringValueHelper,"org/omg/CORBA/WStringValueHelper.java Generated by the IDL-to-Java compiler (portable), version ""3.0"" from orb.idl 31 May 1999 22:27:30 o'clock GMT+00:00 The class definition has been modified to conform to the following OMG specifications : ORB core as defined by CORBA 2.3.1 (formal/99-10-07) IDL/Java Language Mapping as defined in ptc/00-01-08"
org.omg.CORBA_2_3,org.omg.CORBA_2_3.ORB,A class extending org.omg.CORBA.ORB to make the ORB portable under the OMG CORBA version 2.3 specification.
org.omg.CORBA_2_3.portable,org.omg.CORBA_2_3.portable.Delegate,Delegate class provides the ORB vendor specific implementation of CORBA object.
org.omg.CORBA_2_3.portable,org.omg.CORBA_2_3.portable.InputStream,InputStream provides for the reading of all of the mapped IDL types from the stream.
org.omg.CORBA_2_3.portable,org.omg.CORBA_2_3.portable.ObjectImpl,ObjectImpl class is the base class for all stubs.
org.omg.CORBA_2_3.portable,org.omg.CORBA_2_3.portable.OutputStream,OutputStream provides interface for writing of all of the mapped IDL type to the stream.
org.omg.CORBA.portable,org.omg.CORBA.portable.Delegate,Specifies a portable API for ORB-vendor-specific implementation of the org.omg.CORBA.Object methods.
org.omg.CORBA.portable,org.omg.CORBA.portable.InputStream,InputStream is the Java API for reading IDL types from CDR marshal streams.
org.omg.CORBA.portable,org.omg.CORBA.portable.ObjectImpl,The common base class for all stub classes; provides default implementations of the org.omg.CORBA.Object methods.
org.omg.CORBA.portable,org.omg.CORBA.portable.OutputStream,OuputStream is the Java API for writing IDL types to CDR marshal streams.
org.omg.CORBA.portable,org.omg.CORBA.portable.ServantObject,"This class is part of the local stub API, the purpose of which is to provide high performance calls for collocated clients and servers (i.e."
org.omg.CosNaming,org.omg.CosNaming._BindingIteratorImplBase,
org.omg.CosNaming,org.omg.CosNaming._BindingIteratorStub,The BindingIterator interface allows a client to iterate through the bindings using the next_one or next_n operations.
org.omg.CosNaming,org.omg.CosNaming._NamingContextExtStub,NamingContextExt is the extension of NamingContext which contains a set of name bindings in which each name is unique and is part of Interoperable Naming Service.
org.omg.CosNaming,org.omg.CosNaming._NamingContextImplBase,
org.omg.CosNaming,org.omg.CosNaming._NamingContextStub,A naming context is an object that contains a set of name bindings in which each name is unique.
org.omg.CosNaming,org.omg.CosNaming.Binding,org/omg/CosNaming/Binding.java .
org.omg.CosNaming,org.omg.CosNaming.BindingHelper,org/omg/CosNaming/BindingHelper.java .
org.omg.CosNaming,org.omg.CosNaming.BindingHolder,org/omg/CosNaming/BindingHolder.java .
org.omg.CosNaming,org.omg.CosNaming.BindingIteratorHelper,The BindingIterator interface allows a client to iterate through the bindings using the next_one or next_n operations.
org.omg.CosNaming,org.omg.CosNaming.BindingIteratorHolder,The BindingIterator interface allows a client to iterate through the bindings using the next_one or next_n operations.
org.omg.CosNaming,org.omg.CosNaming.BindingIteratorPOA,The BindingIterator interface allows a client to iterate through the bindings using the next_one or next_n operations.
org.omg.CosNaming,org.omg.CosNaming.BindingListHelper,List of Bindings.
org.omg.CosNaming,org.omg.CosNaming.BindingListHolder,List of Bindings.
org.omg.CosNaming,org.omg.CosNaming.BindingType,Specifies whether the given binding is for a object (that is not a naming context) or for a naming context.
org.omg.CosNaming,org.omg.CosNaming.BindingTypeHelper,Specifies whether the given binding is for a object (that is not a naming context) or for a naming context.
org.omg.CosNaming,org.omg.CosNaming.BindingTypeHolder,Specifies whether the given binding is for a object (that is not a naming context) or for a naming context.
org.omg.CosNaming,org.omg.CosNaming.IstringHelper,org/omg/CosNaming/IstringHelper.java .
org.omg.CosNaming,org.omg.CosNaming.NameComponent,org/omg/CosNaming/NameComponent.java .
org.omg.CosNaming,org.omg.CosNaming.NameComponentHelper,org/omg/CosNaming/NameComponentHelper.java .
org.omg.CosNaming,org.omg.CosNaming.NameComponentHolder,org/omg/CosNaming/NameComponentHolder.java .
org.omg.CosNaming,org.omg.CosNaming.NameHelper,A name is a sequence of name components.
org.omg.CosNaming,org.omg.CosNaming.NameHolder,A name is a sequence of name components.
org.omg.CosNaming,org.omg.CosNaming.NamingContextExtHelper,NamingContextExt is the extension of NamingContext which contains a set of name bindings in which each name is unique and is part of Interoperable Naming Service.
org.omg.CosNaming,org.omg.CosNaming.NamingContextExtHolder,NamingContextExt is the extension of NamingContext which contains a set of name bindings in which each name is unique and is part of Interoperable Naming Service.
org.omg.CosNaming,org.omg.CosNaming.NamingContextExtPOA,NamingContextExt is the extension of NamingContext which contains a set of name bindings in which each name is unique and is part of Interoperable Naming Service.
org.omg.CosNaming,org.omg.CosNaming.NamingContextHelper,A naming context is an object that contains a set of name bindings in which each name is unique.
org.omg.CosNaming,org.omg.CosNaming.NamingContextHolder,A naming context is an object that contains a set of name bindings in which each name is unique.
org.omg.CosNaming,org.omg.CosNaming.NamingContextPOA,A naming context is an object that contains a set of name bindings in which each name is unique.
org.omg.CosNaming.NamingContextExtPackage,org.omg.CosNaming.NamingContextExtPackage.AddressHelper,Address is the Host and Port information represented as a String.
org.omg.CosNaming.NamingContextExtPackage,org.omg.CosNaming.NamingContextExtPackage.InvalidAddressHelper,org/omg/CosNaming/NamingContextExtPackage/InvalidAddressHelper.java .
org.omg.CosNaming.NamingContextExtPackage,org.omg.CosNaming.NamingContextExtPackage.InvalidAddressHolder,org/omg/CosNaming/NamingContextExtPackage/InvalidAddressHolder.java .
org.omg.CosNaming.NamingContextExtPackage,org.omg.CosNaming.NamingContextExtPackage.StringNameHelper,"StringName is the Stringified Name, Array of Name Components represented as a String."
org.omg.CosNaming.NamingContextExtPackage,org.omg.CosNaming.NamingContextExtPackage.URLStringHelper,URLString is the URL address (corbaloc: or corbaname:) represented as a String.
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.AlreadyBoundHelper,org/omg/CosNaming/NamingContextPackage/AlreadyBoundHelper.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.AlreadyBoundHolder,org/omg/CosNaming/NamingContextPackage/AlreadyBoundHolder.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.CannotProceedHelper,org/omg/CosNaming/NamingContextPackage/CannotProceedHelper.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.CannotProceedHolder,org/omg/CosNaming/NamingContextPackage/CannotProceedHolder.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.InvalidNameHelper,org/omg/CosNaming/NamingContextPackage/InvalidNameHelper.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.InvalidNameHolder,org/omg/CosNaming/NamingContextPackage/InvalidNameHolder.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.NotEmptyHelper,org/omg/CosNaming/NamingContextPackage/NotEmptyHelper.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.NotEmptyHolder,org/omg/CosNaming/NamingContextPackage/NotEmptyHolder.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.NotFoundHelper,org/omg/CosNaming/NamingContextPackage/NotFoundHelper.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.NotFoundHolder,org/omg/CosNaming/NamingContextPackage/NotFoundHolder.java .
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.NotFoundReason,Indicates the reason for not able to resolve.
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.NotFoundReasonHelper,Indicates the reason for not able to resolve.
org.omg.CosNaming.NamingContextPackage,org.omg.CosNaming.NamingContextPackage.NotFoundReasonHolder,Indicates the reason for not able to resolve.
org.omg.Dynamic,org.omg.Dynamic.Parameter,org/omg/Dynamic/Parameter.java .
org.omg.DynamicAny,org.omg.DynamicAny._DynAnyFactoryStub,DynAny objects can be created by invoking operations on the DynAnyFactory object.
org.omg.DynamicAny,org.omg.DynamicAny._DynAnyStub,Any values can be dynamically interpreted (traversed) and constructed through DynAny objects.
org.omg.DynamicAny,org.omg.DynamicAny._DynArrayStub,DynArray objects support the manipulation of IDL arrays.
org.omg.DynamicAny,org.omg.DynamicAny._DynEnumStub,DynEnum objects support the manipulation of IDL enumerated values.
org.omg.DynamicAny,org.omg.DynamicAny._DynFixedStub,DynFixed objects support the manipulation of IDL fixed values.
org.omg.DynamicAny,org.omg.DynamicAny._DynSequenceStub,DynSequence objects support the manipulation of IDL sequences.
org.omg.DynamicAny,org.omg.DynamicAny._DynStructStub,DynStruct objects support the manipulation of IDL struct and exception values.
org.omg.DynamicAny,org.omg.DynamicAny._DynUnionStub,DynUnion objects support the manipulation of IDL unions.
org.omg.DynamicAny,org.omg.DynamicAny._DynValueStub,DynValue objects support the manipulation of IDL non-boxed value types.
org.omg.DynamicAny,org.omg.DynamicAny.AnySeqHelper,org/omg/DynamicAny/AnySeqHelper.java .
org.omg.DynamicAny,org.omg.DynamicAny.DynAnyFactoryHelper,DynAny objects can be created by invoking operations on the DynAnyFactory object.
org.omg.DynamicAny,org.omg.DynamicAny.DynAnyHelper,Any values can be dynamically interpreted (traversed) and constructed through DynAny objects.
org.omg.DynamicAny,org.omg.DynamicAny.DynAnySeqHelper,org/omg/DynamicAny/DynAnySeqHelper.java .
org.omg.DynamicAny,org.omg.DynamicAny.DynArrayHelper,DynArray objects support the manipulation of IDL arrays.
org.omg.DynamicAny,org.omg.DynamicAny.DynEnumHelper,DynEnum objects support the manipulation of IDL enumerated values.
org.omg.DynamicAny,org.omg.DynamicAny.DynFixedHelper,DynFixed objects support the manipulation of IDL fixed values.
org.omg.DynamicAny,org.omg.DynamicAny.DynSequenceHelper,DynSequence objects support the manipulation of IDL sequences.
org.omg.DynamicAny,org.omg.DynamicAny.DynStructHelper,DynStruct objects support the manipulation of IDL struct and exception values.
org.omg.DynamicAny,org.omg.DynamicAny.DynUnionHelper,DynUnion objects support the manipulation of IDL unions.
org.omg.DynamicAny,org.omg.DynamicAny.DynValueHelper,DynValue objects support the manipulation of IDL non-boxed value types.
org.omg.DynamicAny,org.omg.DynamicAny.FieldNameHelper,org/omg/DynamicAny/FieldNameHelper.java .
org.omg.DynamicAny,org.omg.DynamicAny.NameDynAnyPair,org/omg/DynamicAny/NameDynAnyPair.java .
org.omg.DynamicAny,org.omg.DynamicAny.NameDynAnyPairHelper,org/omg/DynamicAny/NameDynAnyPairHelper.java .
org.omg.DynamicAny,org.omg.DynamicAny.NameDynAnyPairSeqHelper,org/omg/DynamicAny/NameDynAnyPairSeqHelper.java .
org.omg.DynamicAny,org.omg.DynamicAny.NameValuePair,org/omg/DynamicAny/NameValuePair.java .
org.omg.DynamicAny,org.omg.DynamicAny.NameValuePairHelper,org/omg/DynamicAny/NameValuePairHelper.java .
org.omg.DynamicAny,org.omg.DynamicAny.NameValuePairSeqHelper,org/omg/DynamicAny/NameValuePairSeqHelper.java .
org.omg.DynamicAny.DynAnyFactoryPackage,org.omg.DynamicAny.DynAnyFactoryPackage.InconsistentTypeCodeHelper,org/omg/DynamicAny/DynAnyFactoryPackage/InconsistentTypeCodeHelper.java .
org.omg.DynamicAny.DynAnyPackage,org.omg.DynamicAny.DynAnyPackage.InvalidValueHelper,org/omg/DynamicAny/DynAnyPackage/InvalidValueHelper.java .
org.omg.DynamicAny.DynAnyPackage,org.omg.DynamicAny.DynAnyPackage.TypeMismatchHelper,org/omg/DynamicAny/DynAnyPackage/TypeMismatchHelper.java .
org.omg.IOP,org.omg.IOP.CodecFactoryHelper,Codecs are obtained from the CodecFactory.
org.omg.IOP,org.omg.IOP.ComponentIdHelper,Standard way of representing multicomponent profiles.
org.omg.IOP,org.omg.IOP.Encoding,org/omg/IOP/Encoding.java .
org.omg.IOP,org.omg.IOP.IOR,org/omg/IOP/IOR.java .
org.omg.IOP,org.omg.IOP.IORHelper,org/omg/IOP/IORHelper.java .
org.omg.IOP,org.omg.IOP.IORHolder,org/omg/IOP/IORHolder.java .
org.omg.IOP,org.omg.IOP.MultipleComponentProfileHelper,"An array of tagged components, forming a multiple component profile."
org.omg.IOP,org.omg.IOP.MultipleComponentProfileHolder,"An array of tagged components, forming a multiple component profile."
org.omg.IOP,org.omg.IOP.ProfileIdHelper,Profile ID
org.omg.IOP,org.omg.IOP.ServiceContext,org/omg/IOP/ServiceContext.java .
org.omg.IOP,org.omg.IOP.ServiceContextHelper,org/omg/IOP/ServiceContextHelper.java .
org.omg.IOP,org.omg.IOP.ServiceContextHolder,org/omg/IOP/ServiceContextHolder.java .
org.omg.IOP,org.omg.IOP.ServiceContextListHelper,"An array of service contexts, forming a service context list."
org.omg.IOP,org.omg.IOP.ServiceContextListHolder,"An array of service contexts, forming a service context list."
org.omg.IOP,org.omg.IOP.ServiceIdHelper,"A service id, represented as an int"
org.omg.IOP,org.omg.IOP.TaggedComponent,org/omg/IOP/TaggedComponent.java .
org.omg.IOP,org.omg.IOP.TaggedComponentHelper,org/omg/IOP/TaggedComponentHelper.java .
org.omg.IOP,org.omg.IOP.TaggedComponentHolder,org/omg/IOP/TaggedComponentHolder.java .
org.omg.IOP,org.omg.IOP.TaggedProfile,org/omg/IOP/TaggedProfile.java .
